Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
729603,148,1703950,14561280,6.23,26.09,-0.89271,16.601639300000002
722785,149,1387150,14640480,0.57,21.11,-0.016,5.6662903
727441,40,1798990,14561280,5.34,20.47,-0.5454600000000001,9.670409800000002
729845,56,1170670,14582400,0.0,0.0,0.0,5.111694915
728354,189,1392430,14571840,0.0,0.0,0.0,2.86440678
713289,97,727150,14402880,0.0,12.11,0.0,17.73871
709391,178,927790,14540160,1.75,22.7,0.0,35.690432
713320,59,874990,14556000,1.0,12.89,0.0,14.070967699999999
710398,189,1392430,14571840,0.0,0.0,0.0,9.0
725250,130,785230,14566560,5.06,17.29,-0.56638,54.094262300000004
718096,152,1392430,14545440,0.0,0.0,0.0,16.198387099999998
718433,188,927790,14550720,0.78,22.37,-0.012306999999999998,102.6741936
713774,189,1392430,14571840,0.0,0.0,0.0,1.401694915
728203,60,1144270,14677440,3.8,26.46,0.0,20.169508
729419,189,1392430,14571840,0.0,0.0,0.0,13.6
712224,96,806350,14550720,0.76,16.4,0.0,13.490400400000002
725888,135,1223470,14761920,7.24,26.39,-0.28805,4.682213099999999
712892,145,1207630,14460960,0.0,0.0,0.0,12.17868852
717031,171,1508590,14524320,1.31,26.65,0.0,3.4186441
721293,55,1133710,14619360,0.97,17.11,-0.0042856000000000005,3.0377049
726711,130,785230,14566560,5.87,15.2,-0.50922,39.86557377
722966,148,1703950,14561280,5.93,33.27,-0.25653000000000004,20.2590164
726072,147,906670,14693280,0.4,21.67,0.0,30.266129
711340,55,1133710,14619360,9.93,24.96,-0.005674800000000001,0.85639344
730363,171,1508590,14524320,5.45,0.0,-0.17899,9.608196699999999
728264,188,927790,14550720,1.73,27.38,-0.026922,67.49838709999999
712374,55,1133710,14619360,10.22,19.0,-0.00040352,0.92196721
722663,56,1170670,14582400,0.0,0.0,0.0,5.12
722298,60,1144270,14677440,5.57,26.34,-0.31201,12.442623
714536,97,727150,14402880,7.89,12.16,0.0,12.4131148
724124,148,1703950,14561280,5.68,28.54,-0.48021,22.545901999999998
719253,65,838030,14556000,3.26,16.31,0.0,7.92221311
713685,63,1619470,14556000,0.67,18.75,0.0,4.40225806
709179,189,1392430,14571840,0.0,0.0,0.0,5.485245902000001
728629,51,1154830,14413440,0.0,0.0,0.0,0.17
718645,98,721870,14387040,0.0,0.0,0.0,0.09
715600,59,874990,14556000,3.8,14.81,0.0,14.9336066
723241,188,927790,14550720,0.0,17.78,-0.015384,88.4333333
714262,130,785230,14566560,9.03,11.88,-0.10604000000000001,51.8114754
716880,51,1154830,14413440,0.0,0.0,0.0,0.0
721414,189,1392430,14571840,0.0,0.0,0.0,0.591355932
710153,186,1313230,14640480,5.88,18.4,0.0,54.585245900000004
714962,178,927790,14540160,9.33,22.15,-1.1678,2.990164
711767,63,1619470,14556000,2.26,19.65,0.0,4.0472131000000005
727107,138,1434670,14624640,2.52,20.49,-0.0038888000000000004,4.5262294999999995
728660,178,927790,14540160,0.54,17.74,0.0,4.5516129
714475,96,806350,14550720,1.51,10.04,0.0,6.6830041
721383,171,1508590,14524320,0.46,22.1,0.0,1.2711864
715570,178,927790,14540160,0.7,20.23,0.0,24.1785009
709210,205,1128430,14614080,3.22,27.64,0.0,117.196721
718798,171,1508590,14524320,0.67,28.63,0.0,3.1322581
722905,188,927790,14550720,1.49,21.07,-0.015384,81.4344262
721444,56,1170670,14582400,0.0,0.0,0.0,5.3284745760000005
721780,170,1270990,14714400,1.21,19.41,0.0,58.213333299999995
724154,60,1144270,14677440,6.53,26.49,-0.14023,17.62623
730668,65,838030,14556000,9.78,15.16,-1.74,0.28327870000000005
720594,171,1508590,14524320,0.21,20.97,0.0,1.5387097
715449,96,806350,14550720,1.11,23.0,0.0,7.528908
722236,56,1170670,14582400,0.0,0.0,0.0,7.301639344
725615,96,806350,14550720,5.01,15.04,-0.20838,4.366933
717061,188,927790,14550720,5.53,19.49,0.0,95.15491803
728295,65,838030,14556000,0.7,19.29,0.0,6.6364516
712497,64,1645870,14566560,3.06,21.97,0.0,3.1296721
709970,239,1630030,14550720,1.1,22.1,0.0,111.88525
726377,64,1645870,14566560,3.37,21.11,-0.0090906,5.1483607000000005
729329,196,1482190,14577120,0.0,0.0,0.0,19.5
715388,136,1191790,14767200,6.89,21.96,-0.054016999999999996,16.56166667
715358,159,1218190,14614080,8.0,20.99,-0.10167000000000001,17.752458999999998
709940,178,927790,14540160,1.84,13.0,-0.043761,1.447976
713593,97,727150,14402880,2.69,12.89,0.0,15.2918033
712770,96,806350,14550720,8.93,20.07,-0.0010647999999999999,11.216255199999999
729511,130,785230,14566560,6.3,16.41,0.0,37.188525
718553,147,906670,14693280,4.77,22.05,0.0,71.1836066
717792,56,1170670,14582400,0.0,0.0,0.0,2.238983051
716089,149,1387150,14640480,9.25,21.93,-0.18691,4.00737705
714931,135,1223470,14761920,6.69,26.67,-0.048273,6.8878689
723058,147,906670,14693280,8.08,16.89,-0.8135899999999999,24.55245902
730271,60,1144270,14677440,4.49,19.9,-0.05038,12.1836066
719102,55,1133710,14619360,0.95,22.09,0.0,1.6118033
722997,146,1329070,14445120,0.0,0.0,0.0,0.508196721
721444,98,721870,14387040,0.0,0.0,0.0,0.239491525
729694,196,1482190,14577120,0.0,0.0,0.0,14.34754098
724580,96,806350,14550720,0.57,16.22,0.0,1.4182928999999997
727533,170,1270990,14714400,0.35,21.21,0.0,45.8225806
717061,189,1392430,14571840,0.0,0.0,0.0,8.510169492000001
715661,65,838030,14556000,9.63,14.46,-0.1026,6.4539344000000005
727564,59,874990,14556000,0.17,18.01,0.0,11.012903199999998
711036,130,785230,14566560,1.11,17.02,0.0,68.38688525
708692,239,1630030,14550720,5.89,16.4,0.0,319.934426
713774,97,727150,14402880,5.96,9.99,0.0,26.0893443
711097,144,1086190,14476800,1.08,29.63,0.0,8.6591935
721202,196,1482190,14577120,0.0,0.0,0.0,0.0
728963,59,874990,14556000,1.74,21.36,0.0,8.55106557
721383,148,1703950,14561280,0.23,24.51,-0.012,21.1855932
710671,147,906670,14693280,4.18,17.8,0.0,57.8311475
722389,188,927790,14550720,0.9,21.56,-0.015384,61.17049179999999
712923,170,1270990,14714400,0.65,24.87,0.0,63.3822581
723912,60,1144270,14677440,0.38,26.49,0.0,18.5393548
714231,130,785230,14566560,10.01,11.88,-0.10345,49.83606557
710791,256,1941550,14524320,1.24,28.2,0.0,510.432203
726132,135,1223470,14761920,0.9,25.77,-0.021537999999999998,5.617999999999999
724977,96,806350,14550720,1.03,13.53,0.0,1.04537791
724277,147,906670,14693280,0.56,17.99,0.0,37.41612903
726193,59,874990,14556000,2.77,18.0,0.0,10.56
715692,152,1392430,14545440,0.0,0.0,0.0,0.30491803300000003
717731,149,1387150,14640480,0.71,34.03,-0.012,6.0679661
717823,96,806350,14550720,4.97,21.06,0.0,7.5057334
718006,65,838030,14556000,1.47,21.06,0.0,9.261967199999999
724489,189,1392430,14571840,0.0,0.0,0.0,0.86
728780,60,1144270,14677440,2.25,21.79,0.0,21.254098000000003
728841,189,1392430,14571840,0.0,0.0,0.0,1.259016393
729025,56,1170670,14582400,0.0,0.0,0.0,4.45
710944,53,1049230,14666880,7.94,26.28,-0.31761999999999996,46.909836
726681,96,806350,14550720,7.14,15.2,-0.3046,1.28568235
722632,189,1392430,14571840,0.0,0.0,0.0,0.172786885
713258,149,1387150,14640480,0.55,15.47,-0.0079998,3.6454918
719922,51,1154830,14413440,0.0,0.0,0.0,0.0
727868,130,785230,14566560,0.54,19.99,0.0,40.377869
720349,130,785230,14566560,5.19,15.58,0.0,56.7393443
717031,171,1381870,14460960,0.0,0.0,0.0,3.459322034
713258,170,1270990,14714400,0.55,15.47,0.0,50.05
725493,55,1133710,14619360,6.74,18.29,-0.0042856000000000005,0.54032787
712344,170,1270990,14714400,3.77,20.73,0.0,54.5295082
710548,96,806350,14550720,5.41,19.99,0.0,7.670491800000001
724885,138,1434670,14624640,7.36,26.68,-0.31781,2.6860656
710426,53,991150,14714400,0.85,17.1,0.0,21.231355899999997
729906,51,1154830,14413440,0.0,0.0,0.0,0.21442623
714323,63,1619470,14556000,2.1,20.3,0.0,4.7719672
719223,189,1392430,14571840,0.0,0.0,0.0,2.006779661
726772,65,838030,14556000,1.42,15.2,0.0,4.94532787
728264,189,1392430,14571840,0.0,0.0,0.0,2.2
714689,147,906670,14693280,2.63,17.1,0.0,60.767213100000006
719284,60,1144270,14677440,2.98,25.04,0.0,20.296229500000003
715146,152,1392430,14545440,0.0,0.0,0.0,1.15
714901,147,906670,14693280,3.63,21.98,0.0,64.2278689
711462,186,1313230,14640480,0.4,19.7,0.0,44.335484
718919,146,1329070,14445120,0.0,0.0,0.0,1.976229508
725950,40,1798990,14561280,4.9,29.43,-0.52058,10.0557377
717031,55,1133710,14619360,1.31,15.99,0.0,1.3444068
727349,178,927790,14540160,7.52,22.27,-0.50895,7.7532787
714078,56,1170670,14582400,0.0,0.0,0.0,0.0
720959,96,806350,14550720,0.6,24.35,0.0,11.2790265
714139,171,1381870,14460960,0.0,0.0,0.0,3.7711864410000002
721871,96,806350,14550720,9.34,11.26,-0.19624,2.0991721
715997,145,1207630,14460960,0.0,0.0,0.0,0.9850819670000001
725950,138,1434670,14624640,7.6,24.7,-0.32455,6.9680328
724154,189,1392430,14571840,0.0,0.0,0.0,0.254098361
729541,171,1508590,14524320,6.92,0.0,-0.14705,13.249179999999999
721658,130,785230,14566560,0.54,15.93,0.0,56.41065574
711036,144,1086190,14476800,0.0,29.63,0.0,6.0631148
710944,178,927790,14540160,7.94,26.3,-0.91825,12.278502
714323,188,927790,14550720,2.67,13.44,0.0,73.95082
715905,159,1218190,14614080,0.0,17.94,0.0,31.18
712923,63,1619470,14556000,0.58,32.06,0.0,4.848709700000001
719498,65,838030,14556000,0.77,16.31,0.0,8.25951613
724489,170,1270990,14714400,10.33,20.84,-0.40567,26.9704918
717214,170,1270990,14714400,1.71,20.2,-0.10824,41.545082
715692,171,1381870,14460960,0.0,0.0,0.0,1.9311475409999999
709940,130,785230,14566560,2.37,11.62,0.0,46.095082
713927,55,1133710,14619360,5.34,14.1,-0.017321,1.0127049000000001
728172,147,906670,14693280,5.66,30.04,-0.5607800000000001,21.538524600000002
717427,146,1329070,14445120,0.0,0.0,0.0,1.939
719894,152,1392430,14545440,0.0,0.0,0.0,0.45
716058,188,927790,14550720,10.7,22.5,-0.39792,69.057377
710763,130,785230,14566560,0.93,17.02,0.0,57.451613
718706,51,1154830,14413440,0.0,0.0,0.0,0.0
710061,194,970030,14571840,0.37,26.48,0.0,150.3
712648,98,721870,14387040,0.0,0.0,0.0,1.4886440680000002
723455,51,1154830,14413440,0.0,0.0,0.0,0.0
728537,178,927790,14540160,6.15,18.0,-0.50655,-6.2
717580,97,727150,14402880,7.64,13.13,-0.42538000000000004,9.547541
719498,97,727150,14402880,0.77,18.18,0.0,32.101613
711644,130,785230,14566560,6.22,18.48,0.0,55.0
729906,146,1329070,14445120,0.0,0.0,0.0,7.56147541
719894,60,1144270,14677440,0.68,21.94,0.0,20.110968
719376,149,1387150,14640480,7.69,33.45,-0.47368999999999994,8.6322951
712648,56,1170670,14582400,0.0,0.0,0.0,0.36
728629,59,874990,14556000,0.05,13.6,0.0,10.2274194
712831,96,806350,14550720,6.38,20.07,-0.00070492,18.159329999999997
718522,170,1270990,14714400,6.43,24.95,0.0,60.89590160000001
727137,188,927790,14550720,0.51,16.16,-0.026922,45.2827869
712862,170,1270990,14714400,2.9,24.87,0.0,58.17049179999999
720625,196,1482190,14577120,0.0,0.0,0.0,1.4
714415,196,1482190,14577120,0.0,0.0,0.0,0.0
726834,96,806350,14550720,0.58,18.75,-0.0053844999999999995,0.894999337
712589,171,1508590,14524320,0.85,40.38,0.0,6.7548387000000005
715753,147,906670,14693280,5.3,18.71,-0.058074,52.0090164
722479,171,1508590,14524320,0.0,20.01,0.0,1.1144068
729876,170,1270990,14714400,7.43,17.41,0.0,52.8557377
714078,96,806350,14550720,0.48,11.88,0.0,1.8787825
718218,147,906670,14693280,8.02,18.04,-0.043546,65.1147541
719529,60,1144270,14677440,0.58,14.88,0.0,28.075806
725919,40,1798990,14561280,8.15,29.43,-0.50788,10.977704899999999
711462,152,1392430,14545440,0.0,0.0,0.0,2.4
728476,96,806350,14550720,9.27,19.29,-0.34181999999999996,5.8686287
712892,188,927790,14550720,1.35,26.98,0.0,115.5065574
725220,55,1133710,14619360,7.1,21.4,-1.5219999999999998,0.65967213
725554,189,1392430,14571840,0.0,0.0,0.0,0.912786885
721079,147,906670,14693280,3.24,15.26,0.0,50.1491803
730180,170,1270990,14714400,1.07,26.72,0.0,54.862711899999994
725766,65,838030,14556000,0.35,15.08,0.0,7.1633051
724185,188,927790,14550720,2.54,24.78,-0.015384,66.26885250000001
719771,60,1144270,14677440,5.97,14.88,-0.18877,11.9770492
718037,97,727150,14402880,0.61,24.44,0.0,27.80806452
709514,205,1128430,14614080,7.97,24.37,-0.017433,13.032786999999999
723881,64,1645870,14566560,0.14,31.11,-0.0090906,5.1069355000000005
726438,178,927790,14540160,0.72,24.63,0.0,7.9354839
717306,97,727150,14402880,0.69,17.84,0.0,28.1741935
713289,171,1381870,14460960,0.0,0.0,0.0,3.0
712224,63,1619470,14556000,0.67,21.97,0.0,4.3483871
716819,170,1270990,14714400,8.62,28.28,-0.064226,62.059016
719498,56,1170670,14582400,0.0,0.0,0.0,3.82
713440,98,721870,14387040,0.0,0.0,0.0,1.556065574
728872,138,1434670,14624640,8.18,24.03,-0.47348999999999997,7.1016392999999995
721232,60,1144270,14677440,6.4,17.11,-0.26881,13.174918
711005,178,927790,14540160,4.24,26.3,-0.097265,37.633178
717337,130,785230,14566560,0.96,11.77,0.0,64.8129032
716880,60,1144270,14677440,1.68,26.86,0.0,21.201802999999998
710852,145,1207630,14460960,0.0,0.0,0.0,0.34
710457,130,785230,14566560,1.98,19.99,0.0,57.5864407
722086,170,1270990,14714400,0.39,24.52,0.0,45.4741935
711217,159,1181230,14656320,2.59,22.01,0.0,24.036066
712678,147,906670,14693280,2.5,25.7,0.0,66.0
716454,188,927790,14550720,8.38,18.79,-0.34221999999999997,66.532787
711736,145,1207630,14460960,0.0,0.0,0.0,0.692786885
714809,152,1392430,14545440,0.0,0.0,0.0,0.0
715845,196,1482190,14577120,0.0,0.0,0.0,0.0
723759,40,1798990,14561280,5.64,30.57,-0.39376,10.3770492
725615,138,1434670,14624640,5.15,19.68,-0.2961,3.445
715480,96,806350,14550720,0.64,23.0,0.0,10.3347451
729054,170,1270990,14714400,1.17,25.73,0.0,46.8233333
718096,171,1508590,14524320,0.64,16.81,0.0,1.5601695
727989,60,1144270,14677440,1.22,26.46,0.0,23.228814
717762,147,906670,14693280,0.99,27.18,0.0,70.5847458
717153,171,1508590,14524320,8.88,26.65,-0.11944,0.70819672
727076,135,1223470,14761920,6.6,17.7,-0.48841999999999997,2.6054098
721933,170,1270990,14714400,8.51,19.41,-0.7487699999999999,32.216393
720837,64,1645870,14566560,8.06,30.13,-0.26111999999999996,5.5018033
716757,96,806350,14550720,5.97,28.45,-0.057447000000000005,21.04475
719102,196,1482190,14577120,0.0,0.0,0.0,1.672131148
715146,56,1170670,14582400,0.0,0.0,0.0,0.335
723971,130,785230,14566560,1.51,25.44,0.0,48.833898
722510,178,927790,14540160,1.5,14.75,0.0,6.420339
716242,170,1270990,14714400,0.93,20.42,0.0,48.4225806
730486,145,1207630,14460960,0.0,0.0,0.0,1.245
712497,96,806350,14550720,4.54,16.4,0.0,12.252597699999999
715480,59,874990,14556000,0.62,26.42,0.0,15.0346774
718675,146,1329070,14445120,0.0,0.0,0.0,1.016393443
709210,152,1392430,14545440,0.0,0.0,0.0,3.73
722328,189,1392430,14571840,0.0,0.0,0.0,0.254098361
719314,59,874990,14556000,7.65,18.18,-1.3219,12.915
724489,196,1482190,14577120,0.0,0.0,0.0,0.0
725738,56,1170670,14582400,0.0,0.0,0.0,5.46
714750,130,785230,14566560,0.51,10.04,0.0,68.2903226
717703,188,927790,14550720,0.58,27.72,-0.012306999999999998,76.016129
719072,55,1133710,14619360,3.53,22.09,0.0,1.8318033
711887,171,1381870,14460960,0.0,0.0,0.0,1.719354839
711979,148,1703950,14561280,2.32,29.07,0.0,22.73082
713409,130,785230,14566560,1.96,13.49,0.0,55.7221311
718858,65,838030,14556000,1.72,15.28,0.0,9.056000000000001
715511,196,1482190,14577120,0.0,0.0,0.0,3.5
713988,96,806350,14550720,1.47,10.86,0.0,1.2762295
717488,149,1387150,14640480,8.79,16.64,-0.12464000000000001,5.23795082
724246,135,1223470,14761920,0.0,21.01,-0.021537999999999998,4.9
708571,159,1218190,14614080,0.0,16.61,0.0,15.935483900000001
728080,40,1798990,14561280,5.71,36.81,-0.056670000000000005,15.44123
716576,171,1508590,14524320,0.27,29.67,0.0,2.6129032000000003
716331,149,1387150,14640480,4.0,20.42,-0.0079998,6.1636065570000005
714109,55,1133710,14619360,1.93,13.71,0.0,0.33322034
724916,138,1434670,14624640,2.04,26.68,0.0,2.6122951000000003
730121,152,1360750,14529600,0.78,23.12,0.0,11.174194
715358,196,1482190,14577120,0.0,0.0,0.0,4.6
712071,256,1941550,14524320,7.34,30.85,0.0,83.09676999999999
709636,256,1941550,14524320,0.0,35.4,0.0,541.596774
725342,60,1144270,14677440,0.66,21.4,0.0,19.604032
721749,188,927790,14550720,1.25,12.74,-0.015384,79.68
726407,56,1170670,14582400,0.0,0.0,0.0,5.730983607000001
724855,189,1392430,14571840,0.0,0.0,0.0,1.0
729207,96,806350,14550720,8.35,19.87,-0.2545,5.4098361
716607,56,1170670,14582400,0.0,0.0,0.0,1.35
715358,189,1392430,14571840,0.0,0.0,0.0,5.0
718980,55,1133710,14619360,9.07,22.09,-0.68145,2.845082
712344,65,838030,14556000,5.91,16.4,0.0,10.01147541
719529,130,785230,14566560,0.84,15.31,0.0,65.34193548
729511,171,1508590,14524320,6.23,0.0,0.0,14.750820000000001
717337,97,727150,14402880,0.96,13.13,0.0,29.7741935
725646,96,806350,14550720,1.45,15.04,0.0,3.1129036
722905,60,1144270,14677440,1.49,23.21,0.0,18.6188525
712678,149,1387150,14640480,2.5,24.87,-0.0079998,6.37532787
714262,135,1223470,14761920,8.66,13.0,-0.08212699999999999,3.8665574
723150,149,1387150,14640480,1.19,29.73,-0.016,6.4833871
714536,149,1387150,14640480,8.7,12.74,-0.0079998,4.94655738
728719,196,1482190,14577120,0.0,0.0,0.0,20.98474576
724366,146,1329070,14445120,0.0,0.0,0.0,2.06440678
716119,59,874990,14556000,8.06,16.14,-1.0877,11.43106557
721444,60,1144270,14677440,1.7,21.69,0.0,19.081557399999998
720380,170,1270990,14714400,6.06,18.29,0.0,55.093442599999996
714597,56,1170670,14582400,0.0,0.0,0.0,0.17704918
717366,149,1387150,14640480,0.61,16.64,-0.0079998,6.73866667
712558,96,806350,14550720,0.91,16.4,0.0,10.8699074
719802,148,1703950,14561280,2.68,23.98,-0.012,19.6885246
711706,189,1392430,14571840,0.0,0.0,0.0,6.0
724550,135,1223470,14761920,4.34,20.32,-0.021537999999999998,4.1634426
710032,53,1049230,14666880,0.07,21.69,0.0,143.14838999999998
717153,145,1207630,14460960,0.0,0.0,0.0,0.350655738
718096,55,1133710,14619360,0.64,20.48,0.0,2.1619492
726558,65,838030,14556000,4.9,15.2,0.0,4.46590164
717550,152,1392430,14545440,0.0,0.0,0.0,0.0
722298,178,927790,14540160,5.57,21.56,-1.0255,-5.901639299999999
711706,56,1170670,14582400,0.0,0.0,0.0,0.47
720044,55,1133710,14619360,8.23,21.94,-0.42016000000000003,2.7318033
709179,96,806350,14550720,4.99,25.96,0.0,7.2293594
713654,147,906670,14693280,0.49,16.67,0.0,67.1629032
725493,51,1154830,14413440,0.0,0.0,0.0,0.0
720806,189,1392430,14571840,0.0,0.0,0.0,0.801639344
710398,130,785230,14566560,0.42,19.99,0.0,64.77419350000001
721202,51,1154830,14413440,0.0,0.0,0.0,0.0
710944,145,1207630,14460960,0.0,0.0,0.0,0.557868852
725067,170,1270990,14714400,1.56,27.44,0.0,51.8779661
720259,148,1703950,14561280,0.53,29.13,-0.012,21.377419399999997
722816,147,906670,14693280,0.0,16.89,0.0,30.0354839
726558,51,1154830,14413440,0.0,0.0,0.0,0.0
728688,51,1154830,14413440,0.0,0.0,0.0,0.274677419
722571,188,927790,14550720,4.73,14.75,-0.015384,51.180328
725281,149,1387150,14640480,3.28,27.44,-0.016,6.762459
710913,196,1482190,14577120,0.0,0.0,0.0,3.3934426230000003
712374,171,1508590,14524320,10.22,24.87,-0.0027739,5.342623000000001
716972,59,874990,14556000,0.28,17.84,0.0,13.12548387
714870,56,1170670,14582400,0.0,0.0,0.0,0.0
723028,96,806350,14550720,6.47,14.82,-0.33676,3.0844137000000003
717122,170,1270990,14714400,10.67,20.2,-0.07761699999999999,44.304097999999996
720472,65,838030,14556000,7.98,15.58,-0.5737800000000001,1.2737705
711401,256,1941550,14524320,4.07,19.3,0.0,119.67213100000001
726103,96,806350,14550720,0.0,15.73,0.0,2.0169976000000003
714901,188,927790,14550720,3.63,22.15,0.0,120.491803
716666,96,806350,14550720,1.15,28.45,0.0,9.892892699999999
713988,59,874990,14556000,1.48,9.99,0.0,14.0228689
714200,188,927790,14550720,7.38,13.44,-0.086911,62.48770492
715631,98,721870,14387040,0.0,0.0,0.0,1.585901639
712862,118,1186510,14761920,2.9,23.82,0.0,0.61459016
714809,189,1392430,14571840,0.0,0.0,0.0,0.0
708965,186,1313230,14640480,0.65,31.1,0.0,56.414406799999995
730363,149,1387150,14640480,5.45,26.72,-0.27051,5.858
717061,171,1381870,14460960,0.0,0.0,0.0,4.272881356
722785,59,874990,14556000,0.57,13.17,0.0,10.27290323
730121,56,1170670,14582400,0.0,0.0,0.0,4.24
710732,59,874990,14556000,0.59,19.95,0.0,12.9803226
725493,96,806350,14550720,6.48,15.04,0.0,8.2896583
723424,96,806350,14550720,7.24,21.4,-0.21968000000000001,4.2006737
718827,65,838030,14556000,1.02,15.28,0.0,9.161
708906,96,806350,14550720,0.61,13.25,0.0,2.6705136
720197,64,1645870,14566560,0.09,22.69,-0.0072724999999999995,5.645901599999999
712801,176,790510,14424000,8.24,23.87,0.0,7.135013900000001
717000,178,927790,14540160,1.22,19.49,0.0,17.377966
720136,130,785230,14566560,6.2,16.3,-0.071948,51.4172131
723759,178,927790,14540160,6.56,26.78,-0.9232,2.7220677
723728,147,906670,14693280,6.68,25.64,-1.1014,33.2016393
711217,171,1381870,14460960,0.0,0.0,0.0,14.59491525
718858,130,785230,14566560,1.72,15.28,0.0,56.6066667
723971,189,1392430,14571840,0.0,0.0,0.0,0.563728814
717976,145,1207630,14460960,0.0,0.0,0.0,2.6
717703,55,1133710,14619360,0.58,29.07,0.0,1.3664516000000002
726742,56,1170670,14582400,0.0,0.0,0.0,4.57
721232,147,906670,14693280,6.4,15.26,-0.54385,44.9278689
712252,152,1392430,14545440,0.0,0.0,0.0,5.639677419
715723,170,1270990,14714400,7.64,18.51,-0.21933000000000002,30.27868852
716819,146,1329070,14445120,0.0,0.0,0.0,2.15
713744,176,790510,14424000,0.73,9.99,0.0,9.478936599999999
728142,178,927790,14540160,5.02,27.38,-0.55253,2.9409836
717153,96,806350,14550720,9.65,14.93,-0.22088000000000002,2.4044588
727715,189,1392430,14571840,0.0,0.0,0.0,0.338688525
717884,96,806350,14550720,8.35,21.06,-0.13802,10.702478900000001
715570,189,1392430,14571840,0.0,0.0,0.0,4.43220339
720136,171,1508590,14524320,6.38,21.94,-0.17367,0.95245902
725676,138,1434670,14624640,1.01,19.68,0.0,4.610245900000001
725919,60,1144270,14677440,8.6,21.46,-0.25121,9.8418033
723089,64,1645870,14566560,2.7,34.91,-0.0072724999999999995,5.8488525000000005
724032,59,874990,14556000,4.8,20.07,0.0,11.31278689
712344,152,1392430,14545440,0.0,0.0,0.0,6.704918032999999
717580,146,1329070,14445120,0.0,0.0,0.0,0.0
721414,65,838030,14556000,0.94,15.93,0.0,8.5725424
709087,53,1049230,14666880,5.42,21.64,-0.12708,86.194262
724489,55,1133710,14619360,10.33,19.92,-2.0629,1.2198361
723271,135,1223470,14761920,1.76,14.21,-0.021537999999999998,6.625081967000001
718037,147,906670,14693280,0.68,27.18,0.0,68.1258065
713409,148,1703950,14561280,3.33,22.8,0.0,21.1770492
726711,148,1703950,14561280,4.7,23.36,-0.48954,16.2016393
714231,188,927790,14550720,11.33,13.44,-0.18309,53.8377049
728872,196,1482190,14577120,0.0,0.0,0.0,7.3
709756,256,1941550,14524320,4.28,18.78,0.0,552.45902
716545,96,806350,14550720,1.11,20.3,0.0,6.865885700000001
725036,51,1154830,14413440,0.0,0.0,0.0,0.0
715054,56,1170670,14582400,0.0,0.0,0.0,0.41
708906,65,838030,14556000,0.61,13.25,0.0,9.6187097
728780,196,1482190,14577120,0.0,0.0,0.0,20.36721311
730241,51,1154830,14413440,0.0,0.0,0.0,0.290163934
721994,55,1133710,14619360,1.76,18.36,-0.0042856000000000005,1.387541
726528,196,1482190,14577120,0.0,0.0,0.0,0.869491525
711431,152,1392430,14545440,0.0,0.0,0.0,1.485245902
722479,196,1482190,14577120,0.0,0.0,0.0,0.0
716607,152,1392430,14545440,0.0,0.0,0.0,0.0
721475,171,1508590,14524320,5.57,22.1,0.0,1.1639343999999998
715661,188,927790,14550720,8.19,20.23,-0.18738,83.55819699999999
716910,149,1387150,14640480,1.04,28.28,-0.0079998,6.84122951
720228,51,1154830,14413440,0.0,0.0,0.0,0.0
712224,148,1703950,14561280,0.67,26.2,0.0,19.8
727807,146,1329070,14445120,0.0,0.0,0.0,0.918688525
709179,152,1392430,14545440,0.0,0.0,0.0,3.51147541
718249,55,1133710,14619360,7.11,20.48,-0.8733700000000001,2.6909836
713593,96,806350,14550720,2.69,13.49,0.0,0.4393715999999999
728629,148,1703950,14561280,0.08,20.03,-0.015,20.8983871
715419,171,1508590,14524320,3.55,24.02,0.0,0.44262295
714901,118,1186510,14761920,3.63,24.29,-0.011428,0.49639344
726438,135,1223470,14761920,0.72,25.77,-0.021537999999999998,5.16
712589,144,1086190,14476800,0.85,24.91,0.0,2.225806
714384,170,1270990,14714400,0.44,15.03,0.0,41.81935479999999
712224,171,1508590,14524320,0.69,24.87,0.0,6.5322581
711370,53,991150,14714400,6.93,23.0,-0.033255,13.955738
714050,188,927790,14550720,0.38,13.44,0.0,79.380645
714384,96,806350,14550720,0.92,11.88,0.0,1.8180068
710822,186,1313230,14640480,1.79,29.68,0.0,65.23050847
723058,170,1270990,14714400,8.08,29.73,-0.2314,36.2368852
713379,171,1508590,14524320,1.56,19.28,0.0,6.3745763
716696,55,1133710,14619360,5.48,26.86,0.0,0.91360656
721536,147,906670,14693280,8.45,19.42,-0.8659399999999999,44.514754100000005
718096,196,1482190,14577120,0.0,0.0,0.0,15.69032258
725827,59,874990,14556000,3.51,17.85,0.0,10.17319672
717945,188,927790,14550720,2.8,27.72,-0.19272,99.861475
720837,59,874990,14556000,7.76,22.47,-1.5813,11.179508199999999
721171,64,1645870,14566560,10.45,14.87,-0.29286999999999996,3.8393443
714689,196,1482190,14577120,0.0,0.0,0.0,0.0
713320,145,1207630,14460960,0.0,0.0,0.0,0.0
720380,146,1329070,14445120,0.0,0.0,0.0,0.785245902
711309,145,1207630,14460960,0.0,0.0,0.0,1.5921311480000002
729633,56,1170670,14582400,0.0,0.0,0.0,4.158852458999999
729633,189,1392430,14571840,0.0,0.0,0.0,0.6098360660000001
710701,59,874990,14556000,1.38,19.95,0.0,12.03680328
728142,65,838030,14556000,9.02,18.53,-0.49537,0.8385246
710487,239,1630030,14550720,1.8,25.29,0.0,569.29508
